,tag,is_np_part,is_after_StopWord,is_after_verb,is_before_StopWord,is_before_verb,np_index,tag_before,tag_after,is_after_StartStops,is_before_key_stop,token_tf,normalized_tfnum_set
1914,22,0,0,0,0,0,-1,27,13,0,0,2,0.1
1915,13,0,0,0,0,0,-1,22,22,0,0,2,0.1
1916,22,0,0,0,0,0,-1,13,16,0,0,2,0.1
1917,16,1,0,0,0,0,1,22,13,0,0,1,0.05
1918,13,1,0,0,0,0,1,16,3,0,0,1,0.05
1919,3,0,0,0,0,0,-1,13,0,0,0,1,0.05
1920,16,1,0,0,0,0,0,0,13,0,0,1,0.07142857142857142
1921,13,1,0,0,1,1,0,16,18,0,0,1,0.07142857142857142
1922,18,0,0,0,0,0,-1,13,13,0,0,1,0.07142857142857142
1923,13,0,1,1,0,0,-1,18,27,0,0,1,0.07142857142857142
1924,27,0,0,0,1,0,-1,13,7,0,0,1,0.07142857142857142
1925,7,0,0,0,0,0,-1,27,3,0,0,1,0.07142857142857142
1926,3,0,1,0,0,0,-1,7,27,0,0,1,0.07142857142857142
1927,27,0,0,0,0,0,-1,3,22,0,0,1,0.07142857142857142
1928,22,0,0,0,0,0,-1,27,13,0,0,1,0.07142857142857142
1929,13,0,0,0,0,0,-1,22,16,0,0,1,0.07142857142857142
1930,16,1,0,0,0,0,1,13,4,0,0,1,0.07142857142857142
1931,4,1,0,0,0,0,1,16,3,0,0,1,0.07142857142857142
1932,3,1,0,0,0,0,1,4,13,0,0,1,0.07142857142857142
1933,13,1,0,0,0,0,1,3,0,0,0,1,0.07142857142857142
1934,13,0,0,0,1,0,-1,0,7,0,0,1,0.038461538461538464
1935,7,0,0,0,1,0,-1,13,17,0,0,1,0.038461538461538464
1936,17,0,1,0,0,0,-1,7,13,0,0,1,0.038461538461538464
1937,13,0,1,0,0,0,-1,17,16,0,0,1,0.038461538461538464
1938,16,1,0,0,0,0,0,13,13,0,0,1,0.038461538461538464
1939,13,1,0,0,0,0,0,16,16,0,0,1,0.038461538461538464
1940,16,1,0,0,0,0,1,13,1,0,0,1,0.038461538461538464
1941,1,0,0,0,0,0,-1,16,16,0,0,1,0.038461538461538464
1942,16,1,0,0,0,0,2,1,4,0,0,1,0.038461538461538464
1943,4,1,0,0,0,0,2,16,4,0,0,1,0.038461538461538464
1944,4,1,0,0,0,0,2,4,13,0,0,1,0.038461538461538464
1945,13,1,0,0,0,0,2,4,3,0,0,1,0.038461538461538464
1946,3,0,0,0,0,0,-1,13,27,0,0,1,0.038461538461538464
1947,27,0,0,0,0,0,-1,3,22,0,0,1,0.038461538461538464
1948,22,0,0,0,0,0,-1,27,13,0,0,1,0.038461538461538464
1949,13,0,0,0,0,0,-1,22,27,0,0,1,0.038461538461538464
1950,27,0,0,0,0,0,-1,13,22,0,0,1,0.038461538461538464
1951,22,0,0,0,1,1,-1,27,3,0,0,2,0.07692307692307693
1952,3,0,0,0,0,0,-1,22,4,0,0,1,0.038461538461538464
1953,4,0,1,1,0,0,-1,3,13,0,0,1,0.038461538461538464
1954,13,0,0,0,1,1,-1,4,18,0,0,1,0.038461538461538464
1955,18,0,0,0,0,0,-1,13,1,0,0,1,0.038461538461538464
1956,1,0,1,1,0,0,-1,18,27,0,0,1,0.038461538461538464
1957,27,0,0,0,0,0,-1,1,22,0,0,1,0.038461538461538464
1958,22,0,0,0,0,0,-1,27,13,0,0,2,0.07692307692307693
1959,13,0,0,0,0,0,-1,22,0,0,0,1,0.038461538461538464
1960,13,0,0,0,0,0,-1,0,16,0,0,1,0.03125
1961,16,1,0,0,1,0,0,13,20,0,0,1,0.03125
1962,20,0,0,0,0,0,-1,16,16,0,0,1,0.03125
1963,16,1,1,0,1,0,1,20,4,0,0,1,0.03125
1964,4,1,0,0,0,0,1,16,16,0,0,1,0.03125
1965,16,1,1,0,0,0,2,4,13,0,0,1,0.03125
1966,13,1,0,0,1,0,2,16,2,0,0,1,0.03125
1967,2,0,0,0,0,0,-1,13,16,0,0,1,0.03125
1968,16,1,1,0,0,0,3,2,13,0,0,1,0.03125
1969,13,1,0,0,1,1,3,16,18,0,0,1,0.03125
1970,18,0,0,0,0,0,-1,13,13,0,0,1,0.03125
1971,13,0,1,1,0,1,-1,18,27,0,0,1,0.03125
1972,27,0,0,0,0,0,-1,13,16,0,0,1,0.03125
1973,16,1,0,1,0,0,4,27,13,0,0,1,0.03125
1974,13,1,0,0,0,0,4,16,27,0,0,1,0.03125
1975,27,0,0,0,1,0,-1,13,7,0,0,1,0.03125
1976,7,0,0,0,0,0,-1,27,16,0,0,1,0.03125
1977,16,1,1,0,0,0,5,7,16,0,0,1,0.03125
1978,16,1,0,0,0,0,5,16,4,0,0,1,0.03125
1979,4,1,0,0,1,0,5,16,13,0,0,1,0.03125
1980,13,1,0,0,1,0,5,4,27,0,0,1,0.03125
1981,27,0,1,0,1,0,-1,13,9,0,0,1,0.03125
1982,9,0,1,0,0,0,-1,27,16,0,0,1,0.03125
1983,16,1,1,0,0,0,6,9,3,0,0,1,0.03125
1984,3,1,0,0,0,0,6,16,27,0,0,1,0.03125
1985,27,0,0,0,0,0,-1,3,22,0,0,2,0.0625
1986,22,0,0,0,0,0,-1,27,14,0,0,2,0.0625
1987,14,0,0,0,0,0,-1,22,22,0,0,2,0.0625
1988,22,0,0,0,0,0,-1,14,22,0,0,2,0.0625
1989,22,0,0,0,0,0,-1,22,14,0,0,2,0.0625
1990,14,0,0,0,0,0,-1,22,22,0,0,2,0.0625
1991,22,0,0,0,0,0,-1,14,0,0,0,1,0.03125
1992,1,0,0,0,0,0,-1,0,13,0,0,1,0.01818181818181818
1993,13,0,1,0,0,0,-1,1,27,0,0,1,0.01818181818181818
1994,27,0,0,0,0,0,-1,13,22,0,0,1,0.01818181818181818
1995,22,0,0,0,0,0,-1,27,1,0,0,1,0.01818181818181818
1996,1,0,0,0,0,0,-1,22,13,0,0,1,0.01818181818181818
1997,13,0,0,0,1,0,-1,1,1,0,0,1,0.01818181818181818
1998,1,0,0,0,1,0,-1,13,1,0,0,3,0.05454545454545454
1999,1,0,1,0,1,0,-1,1,1,0,0,3,0.05454545454545454
2000,1,0,1,0,0,0,-1,1,27,0,0,3,0.05454545454545454
2001,27,0,1,0,1,0,-1,1,7,0,0,1,0.01818181818181818
2002,7,0,0,0,0,0,-1,27,13,0,0,2,0.03636363636363636
2003,13,0,1,0,1,0,-1,7,7,0,0,1,0.01818181818181818
2004,7,0,0,0,0,0,-1,13,13,0,0,2,0.03636363636363636
2005,13,0,1,0,0,0,-1,7,27,0,0,1,0.01818181818181818
2006,27,0,0,0,0,0,-1,13,22,0,0,1,0.01818181818181818
2007,22,0,0,0,0,0,-1,27,1,0,0,2,0.03636363636363636
2008,1,0,0,0,0,0,-1,22,27,0,0,1,0.01818181818181818
2009,27,0,0,0,1,0,-1,1,17,0,0,1,0.01818181818181818
2010,17,0,0,0,0,0,-1,27,13,0,0,2,0.03636363636363636
2011,13,0,1,0,1,0,-1,17,17,1,0,1,0.01818181818181818
2012,17,0,0,0,0,0,-1,13,16,0,0,1,0.01818181818181818
2013,16,1,1,0,0,0,0,17,13,0,0,1,0.01818181818181818
2014,13,1,0,0,1,0,0,16,7,0,0,1,0.01818181818181818
2015,7,0,0,0,0,0,-1,13,16,0,0,2,0.03636363636363636
2016,16,1,1,0,0,0,1,7,16,0,0,1,0.01818181818181818
2017,16,1,0,0,1,0,1,16,17,0,0,1,0.01818181818181818
2018,17,0,0,0,0,0,-1,16,13,0,0,1,0.01818181818181818
2019,13,0,1,0,0,0,-1,17,16,0,0,1,0.01818181818181818
2020,16,1,0,0,0,0,2,13,3,0,0,1,0.01818181818181818
2021,3,1,0,0,0,0,2,16,13,0,0,1,0.01818181818181818
2022,13,1,0,0,1,1,2,3,27,0,0,1,0.01818181818181818
2023,27,0,0,0,0,0,-1,13,22,0,0,1,0.01818181818181818
2024,22,0,1,1,1,0,-1,27,24,0,0,2,0.03636363636363636
2025,24,0,0,0,1,0,-1,22,20,0,0,1,0.01818181818181818
2026,20,0,1,0,0,0,-1,24,14,0,0,1,0.01818181818181818
2027,14,0,1,0,0,0,-1,20,16,1,0,1,0.01818181818181818
2028,16,1,0,0,0,0,3,14,3,0,0,1,0.01818181818181818
2029,3,1,0,0,1,0,3,16,17,0,0,1,0.01818181818181818
2030,17,0,0,0,0,0,-1,3,13,0,0,2,0.03636363636363636
2031,13,0,1,0,0,0,-1,17,27,1,0,1,0.01818181818181818
2032,27,0,0,0,0,0,-1,13,14,0,0,1,0.01818181818181818
2033,14,0,0,0,0,0,-1,27,13,0,0,1,0.01818181818181818
2034,13,0,0,0,1,0,-1,14,1,0,0,1,0.01818181818181818
2035,1,0,0,0,1,0,-1,13,7,0,0,1,0.01818181818181818
2036,7,0,1,0,1,0,-1,1,17,0,0,2,0.03636363636363636
2037,17,0,1,0,0,0,-1,7,16,0,0,1,0.01818181818181818
2038,16,1,1,0,0,0,4,17,16,1,0,1,0.01818181818181818
2039,16,1,0,0,0,0,4,16,16,0,0,1,0.01818181818181818
2040,16,1,0,0,0,0,4,16,13,0,0,1,0.01818181818181818
2041,13,1,0,0,0,0,4,16,27,0,0,1,0.01818181818181818
2042,27,0,0,0,0,0,-1,13,22,0,0,1,0.01818181818181818
2043,22,0,0,0,0,0,-1,27,22,0,0,1,0.01818181818181818
2044,22,0,0,0,0,0,-1,22,25,0,0,1,0.01818181818181818
2045,25,0,0,0,0,0,-1,22,22,0,0,1,0.01818181818181818
2046,22,0,0,0,0,0,-1,25,0,0,0,1,0.01818181818181818
2047,17,0,0,0,0,0,-1,0,16,0,0,1,0.04
2048,16,1,1,1,0,0,0,17,16,0,0,1,0.04
2049,16,1,0,0,0,0,0,16,13,0,0,1,0.04
2050,13,1,0,0,1,0,0,16,24,0,0,1,0.04
2051,24,0,0,0,0,0,-1,13,16,0,0,1,0.04
2052,16,1,1,0,0,0,1,24,13,0,0,1,0.04
2053,13,1,0,0,1,1,1,16,18,0,0,1,0.04
2054,18,0,0,0,1,0,-1,13,17,0,0,1,0.04
2055,17,0,1,1,0,0,-1,18,13,0,0,1,0.04
2056,13,0,1,0,0,0,-1,17,13,1,0,1,0.04
2057,13,0,0,0,0,0,-1,13,27,0,0,1,0.04
2058,27,0,0,0,0,0,-1,13,22,0,0,1,0.04
2059,22,0,0,0,1,0,-1,27,13,0,0,1,0.04
2060,13,0,0,0,1,0,-1,22,27,0,0,1,0.04
2061,27,0,1,0,0,0,-1,13,27,0,0,1,0.04
2062,27,0,1,0,1,0,-1,27,17,0,0,1,0.04
2063,17,0,0,0,1,0,-1,27,17,0,0,1,0.04
2064,17,0,1,0,0,0,-1,17,10,0,0,1,0.04
2065,10,0,1,0,0,0,-1,17,13,0,0,1,0.04
2066,13,0,0,0,1,0,-1,10,17,0,0,1,0.04
2067,17,0,0,0,0,0,-1,13,13,0,0,1,0.04
2068,13,0,1,0,0,0,-1,17,14,1,0,1,0.04
2069,14,0,0,0,0,0,-1,13,13,0,0,1,0.04
2070,13,0,0,0,0,0,-1,14,27,0,0,1,0.04
2071,27,0,0,0,0,0,-1,13,0,0,0,1,0.04
2072,14,0,0,0,0,0,-1,0,16,0,0,1,0.024390243902439025
2073,16,1,0,0,0,1,0,14,13,0,0,1,0.024390243902439025
2074,13,1,0,0,0,0,0,16,13,0,0,1,0.024390243902439025
2075,13,0,0,1,1,0,-1,13,17,0,0,1,0.024390243902439025
2076,17,0,0,0,0,0,-1,13,16,0,0,2,0.04878048780487805
2077,16,1,1,0,0,0,1,17,25,1,0,1,0.024390243902439025
2078,25,0,0,0,1,0,-1,16,24,0,0,1,0.024390243902439025
2079,24,0,0,0,0,0,-1,25,13,0,0,1,0.024390243902439025
2080,13,0,1,0,0,0,-1,24,27,0,0,1,0.024390243902439025
2081,27,0,0,0,1,0,-1,13,7,0,0,1,0.024390243902439025
2082,7,0,0,0,1,0,-1,27,17,0,0,1,0.024390243902439025
2083,17,0,1,0,0,0,-1,7,13,0,0,1,0.024390243902439025
2084,13,0,1,0,1,0,-1,17,17,1,0,1,0.024390243902439025
2085,17,0,0,0,0,0,-1,13,16,0,0,1,0.024390243902439025
2086,16,1,1,0,0,0,2,17,16,0,0,1,0.024390243902439025
2087,16,1,0,0,0,0,2,16,13,0,0,1,0.024390243902439025
2088,13,1,0,0,1,1,2,16,17,0,0,1,0.024390243902439025
2089,17,0,0,0,0,0,-1,13,9,0,0,2,0.04878048780487805
2090,9,0,1,1,0,0,-1,17,16,0,0,1,0.024390243902439025
2091,16,1,0,0,0,0,3,9,4,0,0,1,0.024390243902439025
2092,4,1,0,0,0,0,3,16,3,0,0,1,0.024390243902439025
2093,3,1,0,0,1,1,3,4,17,0,0,1,0.024390243902439025
2094,17,0,0,0,0,0,-1,3,13,0,0,2,0.04878048780487805
2095,13,0,1,1,1,1,-1,17,13,0,0,1,0.024390243902439025
2096,13,0,0,0,0,0,-1,13,13,0,0,1,0.024390243902439025
2097,13,0,1,1,1,0,-1,13,7,0,0,1,0.024390243902439025
2098,7,0,0,0,0,0,-1,13,13,0,0,2,0.04878048780487805
2099,13,0,1,0,1,0,-1,7,17,0,0,1,0.024390243902439025
2100,17,0,0,0,1,0,-1,13,9,0,0,2,0.04878048780487805
2101,9,0,1,0,0,0,-1,17,13,1,0,1,0.024390243902439025
2102,13,0,1,0,0,0,-1,9,3,1,0,1,0.024390243902439025
2103,3,0,0,0,0,0,-1,13,27,0,0,1,0.024390243902439025
2104,27,0,0,0,1,0,-1,3,7,0,0,1,0.024390243902439025
2105,7,0,0,0,0,0,-1,27,16,0,0,2,0.04878048780487805
2106,16,1,1,0,0,0,4,7,13,0,0,1,0.024390243902439025
2107,13,1,0,0,0,0,4,16,27,0,0,1,0.024390243902439025
2108,27,0,0,0,0,0,-1,13,22,0,0,1,0.024390243902439025
2109,22,0,0,0,0,0,-1,27,14,0,0,1,0.024390243902439025
2110,14,0,0,0,0,0,-1,22,25,0,0,1,0.024390243902439025
2111,25,0,0,0,0,0,-1,14,22,0,0,1,0.024390243902439025
2112,22,0,0,0,0,0,-1,25,0,0,0,1,0.024390243902439025
2113,16,1,0,0,0,0,0,0,16,0,0,1,0.0625
2114,16,1,0,0,0,0,0,16,3,0,0,1,0.0625
2115,3,1,0,0,1,0,0,16,9,0,0,1,0.0625
2116,9,0,0,0,0,0,-1,3,13,0,0,1,0.0625
2117,13,0,1,0,0,0,-1,9,27,0,0,1,0.0625
2118,27,0,0,0,1,0,-1,13,27,0,0,1,0.0625
2119,27,0,0,0,0,0,-1,27,27,0,0,1,0.0625
2120,27,0,1,0,0,0,-1,27,22,0,0,1,0.0625
2121,22,0,0,0,0,0,-1,27,16,0,0,1,0.0625
2122,16,1,0,0,0,0,1,22,16,0,0,1,0.0625
2123,16,1,0,0,0,0,1,16,25,0,0,1,0.0625
2124,25,0,0,0,0,0,-1,16,25,0,0,1,0.0625
2125,25,0,0,0,0,0,-1,25,22,0,0,1,0.0625
2126,22,0,0,0,0,0,-1,25,14,0,0,1,0.0625
2127,14,0,0,0,0,0,-1,22,22,0,0,1,0.0625
2128,22,0,0,0,0,0,-1,14,0,0,0,1,0.0625
2129,16,1,0,0,0,0,0,0,3,0,0,1,0.09090909090909091
2130,3,1,0,0,1,0,0,16,9,0,0,1,0.09090909090909091
2131,9,0,0,0,0,0,-1,3,13,0,0,1,0.09090909090909091
2132,13,0,1,0,0,0,-1,9,27,0,0,1,0.09090909090909091
2133,27,0,0,0,0,1,-1,13,13,0,0,1,0.09090909090909091
2134,13,0,0,0,0,0,-1,27,27,0,0,1,0.09090909090909091
2135,27,0,0,1,0,0,-1,13,22,0,0,1,0.09090909090909091
2136,22,0,0,0,0,0,-1,27,16,0,0,1,0.09090909090909091
2137,16,1,0,0,0,0,1,22,13,0,0,1,0.09090909090909091
2138,13,1,0,0,0,0,1,16,25,0,0,1,0.09090909090909091
2139,25,0,0,0,0,0,-1,13,0,0,0,1,0.09090909090909091
2140,3,0,0,0,1,0,-1,0,7,0,0,1,0.08333333333333333
2141,7,0,0,0,0,0,-1,3,16,0,0,1,0.08333333333333333
2142,16,1,1,0,0,0,0,7,13,0,0,1,0.08333333333333333
2143,13,1,0,0,1,1,0,16,13,0,0,1,0.08333333333333333
2144,13,0,0,0,0,0,-1,13,14,0,0,1,0.08333333333333333
2145,14,0,1,1,1,0,-1,13,27,0,0,1,0.08333333333333333
2146,27,0,0,0,0,0,-1,14,1,0,0,1,0.08333333333333333
2147,1,0,1,0,0,0,-1,27,22,0,0,1,0.08333333333333333
2148,22,0,0,0,0,0,-1,1,22,0,0,1,0.08333333333333333
2149,22,0,0,0,0,0,-1,22,22,0,0,1,0.08333333333333333
2150,22,0,0,0,0,0,-1,22,22,0,0,2,0.16666666666666666
2151,22,0,0,0,0,0,-1,22,0,0,0,2,0.16666666666666666
2152,1,0,0,0,1,0,-1,0,17,0,0,1,0.03571428571428571
2153,17,0,0,0,1,0,-1,1,14,0,0,1,0.03571428571428571
2154,14,0,1,0,0,0,-1,17,16,1,0,1,0.03571428571428571
2155,16,1,1,0,0,0,0,14,4,0,0,1,0.03571428571428571
2156,4,1,0,0,0,0,0,16,13,0,0,2,0.07142857142857142
2157,13,1,0,0,0,0,0,4,27,0,0,1,0.03571428571428571
2158,27,0,0,0,1,0,-1,13,7,0,0,1,0.03571428571428571
2159,7,0,0,0,0,0,-1,27,3,0,0,1,0.03571428571428571
2160,3,0,1,0,1,0,-1,7,7,0,0,1,0.03571428571428571
2161,7,0,0,0,0,1,-1,3,3,0,0,1,0.03571428571428571
2162,3,0,1,0,1,1,-1,7,18,0,0,1,0.03571428571428571
2163,18,0,0,1,0,0,-1,3,13,0,0,1,0.03571428571428571
2164,13,0,1,1,0,0,-1,18,27,0,0,1,0.03571428571428571
2165,27,0,0,0,0,0,-1,13,22,0,0,1,0.03571428571428571
2166,22,0,0,0,0,0,-1,27,16,0,0,1,0.03571428571428571
2167,16,1,0,0,0,0,1,22,4,0,0,1,0.03571428571428571
2168,4,1,0,0,0,0,0,16,16,0,0,2,0.07142857142857142
2169,16,1,0,0,0,0,2,4,16,0,0,1,0.03571428571428571
2170,16,1,0,0,0,0,2,16,25,0,0,1,0.03571428571428571
2171,25,0,0,0,0,0,-1,16,25,0,0,2,0.07142857142857142
2172,25,0,0,0,0,0,-1,25,22,0,0,2,0.07142857142857142
2173,22,0,0,0,0,0,-1,25,14,0,0,2,0.07142857142857142
2174,14,0,0,0,0,0,-1,22,25,0,0,2,0.07142857142857142
2175,25,0,0,0,0,0,-1,14,25,0,0,2,0.07142857142857142
2176,25,0,0,0,0,0,-1,25,22,0,0,2,0.07142857142857142
2177,22,0,0,0,0,0,-1,25,14,0,0,2,0.07142857142857142
2178,14,0,0,0,0,0,-1,22,22,0,0,2,0.07142857142857142
2179,22,0,0,0,0,0,-1,14,0,0,0,1,0.03571428571428571
2180,14,0,0,0,0,0,-1,0,13,0,0,1,0.06666666666666667
2181,13,0,0,0,0,0,-1,14,13,0,0,1,0.06666666666666667
2182,13,0,0,0,1,0,-1,13,7,0,0,1,0.06666666666666667
2183,7,0,0,0,1,0,-1,13,17,0,0,1,0.06666666666666667
2184,17,0,1,0,0,0,-1,7,16,0,0,1,0.06666666666666667
2185,16,1,1,0,0,0,0,17,3,0,0,1,0.06666666666666667
2186,3,1,0,0,0,0,0,16,13,0,0,1,0.06666666666666667
2187,13,1,0,0,0,0,0,3,27,0,0,1,0.06666666666666667
2188,27,0,0,0,0,0,-1,13,16,0,0,1,0.06666666666666667
2189,16,1,0,0,0,0,1,27,13,0,0,1,0.06666666666666667
2190,13,1,0,0,0,0,1,16,14,0,0,1,0.06666666666666667
2191,14,0,0,0,0,0,-1,13,22,0,0,1,0.06666666666666667
2192,22,0,0,0,0,0,-1,14,14,0,0,1,0.06666666666666667
2193,14,0,0,0,0,0,-1,22,22,0,0,1,0.06666666666666667
2194,22,0,0,0,0,0,-1,14,0,0,0,1,0.06666666666666667
2195,1,0,0,0,0,0,-1,0,14,0,0,1,0.027777777777777776
2196,14,0,0,0,0,0,-1,1,13,0,0,2,0.05555555555555555
2197,13,0,0,0,1,0,-1,14,27,0,0,1,0.027777777777777776
2198,27,0,0,0,0,0,-1,13,13,0,0,1,0.027777777777777776
2199,13,0,1,0,0,0,-1,27,22,0,0,1,0.027777777777777776
2200,22,0,0,0,0,0,-1,13,16,0,0,1,0.027777777777777776
2201,16,1,0,0,0,0,0,22,13,0,0,1,0.027777777777777776
2202,13,1,0,0,1,0,0,16,7,0,0,1,0.027777777777777776
2203,7,0,0,0,0,0,-1,13,16,0,0,1,0.027777777777777776
2204,16,1,1,0,0,0,1,7,3,0,0,1,0.027777777777777776
2205,3,1,0,0,1,0,1,16,7,0,0,1,0.027777777777777776
2206,7,0,0,0,0,0,-1,3,1,0,0,1,0.027777777777777776
2207,1,0,1,0,1,0,-1,7,7,0,0,1,0.027777777777777776
2208,7,0,0,0,0,0,-1,1,3,0,0,1,0.027777777777777776
2209,3,0,1,0,0,0,-1,7,27,0,0,1,0.027777777777777776
2210,27,0,0,0,0,0,-1,3,14,0,0,1,0.027777777777777776
2211,14,0,0,0,1,0,-1,27,13,0,0,2,0.05555555555555555
2212,13,0,0,0,1,1,-1,14,27,0,0,1,0.027777777777777776
2213,27,0,1,0,0,1,-1,13,13,0,0,1,0.027777777777777776
2214,13,0,1,1,0,0,-1,27,27,0,0,1,0.027777777777777776
2215,27,0,0,1,0,0,-1,13,22,0,0,1,0.027777777777777776
2216,22,0,0,0,0,0,-1,27,20,0,0,10,0.2777777777777778
2217,20,0,0,0,0,0,-1,22,16,0,0,1,0.027777777777777776
2218,16,1,0,0,0,0,2,20,3,0,0,1,0.027777777777777776
2219,3,1,0,0,0,0,2,16,22,0,0,3,0.08333333333333333
2220,22,0,0,0,0,0,-1,3,22,0,0,10,0.2777777777777778
2221,22,0,0,0,0,0,-1,22,22,0,0,10,0.2777777777777778
2222,22,0,0,0,0,0,-1,22,3,0,0,10,0.2777777777777778
2223,3,1,0,0,0,0,2,22,22,0,0,3,0.08333333333333333
2224,22,0,0,0,0,0,-1,3,22,0,0,10,0.2777777777777778
2225,22,0,0,0,0,0,-1,22,22,0,0,10,0.2777777777777778
2226,22,0,0,0,0,0,-1,22,3,0,0,10,0.2777777777777778
2227,3,1,0,0,0,0,2,22,22,0,0,3,0.08333333333333333
2228,22,0,0,0,0,0,-1,3,22,0,0,10,0.2777777777777778
2229,22,0,0,0,0,0,-1,22,22,0,0,10,0.2777777777777778
2230,22,0,0,0,0,0,-1,22,0,0,0,10,0.2777777777777778
2231,14,0,0,0,0,0,-1,0,16,0,0,1,0.041666666666666664
2232,16,1,0,0,0,0,0,14,4,0,0,1,0.041666666666666664
2233,4,1,0,0,0,0,0,16,16,0,0,1,0.041666666666666664
2234,16,1,0,0,0,0,1,4,13,0,0,1,0.041666666666666664
2235,13,1,0,0,0,0,1,16,13,0,0,1,0.041666666666666664
2236,13,0,0,0,0,0,-1,13,22,0,0,1,0.041666666666666664
2237,22,0,0,0,0,0,-1,13,27,0,0,1,0.041666666666666664
2238,27,0,0,0,0,1,-1,22,13,0,0,1,0.041666666666666664
2239,13,0,0,0,1,0,-1,27,27,0,0,1,0.041666666666666664
2240,27,0,0,1,0,0,-1,13,16,0,0,1,0.041666666666666664
2241,16,1,1,0,0,0,2,27,14,0,0,1,0.041666666666666664
2242,14,0,0,0,0,0,-1,16,22,0,0,1,0.041666666666666664
2243,22,0,0,0,0,0,-1,14,16,0,0,1,0.041666666666666664
2244,16,1,0,0,0,0,3,22,13,0,0,1,0.041666666666666664
2245,13,1,0,0,0,0,3,16,16,0,0,1,0.041666666666666664
2246,16,1,0,0,0,0,4,13,13,0,0,1,0.041666666666666664
2247,13,1,0,0,0,0,4,16,13,0,0,1,0.041666666666666664
2248,13,0,0,0,0,0,-1,13,22,0,0,1,0.041666666666666664
2249,22,0,0,0,1,1,-1,13,27,0,0,1,0.041666666666666664
2250,27,0,0,0,0,0,-1,22,22,0,0,1,0.041666666666666664
2251,22,0,1,1,0,0,-1,27,16,0,0,1,0.041666666666666664
2252,16,1,0,0,1,0,5,22,20,0,0,1,0.041666666666666664
2253,20,0,0,0,0,0,-1,16,13,0,0,1,0.041666666666666664
2254,13,0,1,0,0,0,-1,20,0,0,0,1,0.041666666666666664
2255,16,1,0,0,0,0,0,0,13,0,0,2,0.07407407407407407
2256,13,1,0,0,0,0,0,16,14,0,0,1,0.037037037037037035
2257,14,0,0,0,1,0,-1,13,17,0,0,1,0.037037037037037035
2258,17,0,0,0,0,0,-1,14,16,0,0,1,0.037037037037037035
2259,16,1,1,0,0,0,1,17,25,0,0,1,0.037037037037037035
2260,25,0,0,0,1,0,-1,16,7,0,0,1,0.037037037037037035
2261,7,0,0,0,0,0,-1,25,25,0,0,2,0.07407407407407407
2262,25,0,1,0,0,0,-1,7,13,0,0,1,0.037037037037037035
2263,13,0,0,0,0,0,-1,25,27,0,0,1,0.037037037037037035
2264,27,0,0,0,1,0,-1,13,7,0,0,1,0.037037037037037035
2265,7,0,0,0,1,0,-1,27,4,0,0,2,0.07407407407407407
2266,4,0,1,0,0,0,-1,7,16,0,0,1,0.037037037037037035
2267,16,1,1,0,0,0,2,4,13,0,0,1,0.037037037037037035
2268,13,1,0,0,1,1,2,16,27,0,0,1,0.037037037037037035
2269,27,0,0,0,0,0,-1,13,22,0,0,1,0.037037037037037035
2270,22,0,1,1,0,0,-1,27,16,0,0,1,0.037037037037037035
2271,16,1,0,0,0,0,3,22,13,0,0,1,0.037037037037037035
2272,13,1,0,0,1,0,3,16,7,0,0,1,0.037037037037037035
2273,7,0,0,0,1,1,-1,13,17,0,0,1,0.037037037037037035
2274,17,0,1,0,0,0,-1,7,16,0,0,1,0.037037037037037035
2275,16,1,1,1,0,0,4,17,16,0,0,1,0.037037037037037035
2276,16,1,0,0,1,0,4,16,9,0,0,1,0.037037037037037035
2277,9,0,0,0,0,0,-1,16,13,0,0,1,0.037037037037037035
2278,13,0,1,0,0,0,-1,9,13,1,0,1,0.037037037037037035
2279,13,0,0,0,1,0,-1,13,27,0,0,1,0.037037037037037035
2280,27,0,0,0,0,0,-1,13,13,0,0,1,0.037037037037037035
2281,13,0,1,0,0,0,0,27,0,0,0,2,0.07407407407407407
2282,1,0,0,0,0,0,-1,0,16,0,0,1,0.043478260869565216
2283,16,1,0,0,0,0,0,1,16,0,0,1,0.043478260869565216
2284,16,1,0,0,0,0,0,16,13,0,0,1,0.043478260869565216
2285,13,1,0,0,1,0,0,16,1,0,0,1,0.043478260869565216
2286,1,0,0,0,1,0,-1,13,3,0,0,1,0.043478260869565216
2287,3,0,1,0,1,0,-1,1,27,0,0,1,0.043478260869565216
2288,27,0,1,0,0,0,-1,3,22,0,0,1,0.043478260869565216
2289,22,0,1,0,1,0,-1,27,9,0,0,2,0.08695652173913043
2290,9,0,0,0,0,0,-1,22,1,0,0,1,0.043478260869565216
2291,1,0,1,0,0,0,-1,9,16,1,0,1,0.043478260869565216
2292,16,1,0,0,0,0,1,1,16,0,0,1,0.043478260869565216
2293,16,1,0,0,0,0,1,16,3,0,0,1,0.043478260869565216
2294,3,1,0,0,0,1,1,16,27,0,0,1,0.043478260869565216
2295,27,0,0,0,1,0,-1,3,7,0,0,1,0.043478260869565216
2296,7,0,0,1,0,0,-1,27,16,0,0,1,0.043478260869565216
2297,16,1,1,0,1,0,2,7,3,0,0,1,0.043478260869565216
2298,3,1,0,0,0,0,2,16,27,0,0,1,0.043478260869565216
2299,27,0,1,0,1,0,-1,3,7,0,0,1,0.043478260869565216
2300,7,0,0,0,0,0,-1,27,1,0,0,1,0.043478260869565216
2301,1,0,1,0,0,0,-1,7,13,0,0,1,0.043478260869565216
